customer_id,name,age_range,marital_status,family_size,no_of_children,income_bracket,gender,mean_discount_used_by_cust,unique_items_bought_by_cust,mean_selling_price_paid_by_cust,mean_quantity_bought_by_cust,total_discount_used_by_cust,total_coupons_used_by_cust,total_price_paid_by_cust,total_quantity_bought_by_cust
1265,Marcus Lloyd,70+,Single,1,0,7,M,0.0,274,83.32,1.0,0.0,0,31660.61,380
1266,James Levy,46-55,Single,1,0,4,M,-0.82,468,127.39,1.0,-846.28,38,131719.27,1034
1267,Kimberly Miller,46-55,Single,1,0,5,F,-0.13,339,70.24,1.0,-80.14,2,41932.53,597
1268,Daniel Valenzuela,46-55,Married,2,0,6,M,-0.03,767,78.55,1.07,-35.62,1,98265.36,1338
1269,Wendy Boone,46-55,Single,1,0,5,F,-0.05,408,96.57,1.0,-26.71,1,54272.55,562
1270,Patricia Maldonado,46-55,Single,1,0,2,F,-0.73,1080,97.34,1.0,-1593.57,40,212502.35,2188
1271,Steven Armstrong,36-45,Married,5,3,7,M,-0.02,823,103.12,1.0,-35.62,1,158909.8,1541
1272,Preston Bell,46-55,Single,1,0,4,M,-0.14,165,113.05,1.0,-35.62,1,28375.75,251
1273,Natalie Davis,26-35,Single,2,1,8,F,-1.45,530,125.44,1.05,-1110.38,31,95837.62,801
1274,Tammy Shelton,46-55,Married,2,0,9,F,-0.04,356,92.0,1.0,-17.81,1,43146.28,469
1275,Tammy Reed,36-45,Married,2,0,8,F,-0.15,195,135.37,1.0,-35.62,1,33166.11,245
1276,Christina Price,36-45,Single,1,0,6,F,-0.7,446,96.63,1.01,-381.38,21,52855.71,551
1277,Timothy King,70+,Married,2,0,3,M,0.0,104,153.49,1.1,0.0,0,21796.06,156
1278,Casey Moore,46-55,Single,1,0,1,F,-0.24,237,123.37,1.07,-75.16,4,38736.7,337
1279,David Hanson,70+,Married,2,0,5,M,-0.23,368,71.94,1.08,-117.19,2,37190.74,556
1280,Cheryl Caldwell,36-45,Married,5,3,8,F,-0.27,229,78.95,1.0,-83.71,3,24632.85,312
1281,Casey Alexander,18-25,Single,1,0,5,M,-0.07,340,119.19,1.01,-28.14,1,50896.07,431
1282,Cheryl Gonzalez,46-55,Single,2,1,4,F,0.0,259,95.08,1.0,0.0,0,35845.88,377
1283,Paula Cain,36-45,Married,5,3,5,F,-0.1,221,105.83,1.01,-26.71,1,29631.11,284
1284,Jared King,36-45,Single,2,1,4,M,-0.08,537,129.76,1.03,-71.24,2,112113.2,887
1285,Cody Bradley MD,56-70,Married,2,0,7,M,-0.87,423,125.88,1.01,-605.61,26,87359.86,701
1286,Elizabeth Rodriguez,36-45,Married,5,3,2,F,-0.04,276,78.93,1.0,-17.81,1,31808.69,405
1287,Donna Perez,36-45,Married,2,0,3,F,0.0,202,99.05,1.0,0.0,0,24068.19,243
1288,Steven Stephens,56-70,Married,2,0,4,M,0.0,123,136.85,1.03,0.0,0,18200.7,137
1289,Danny Williams,18-25,Single,1,0,1,M,-0.22,687,92.34,1.07,-195.91,5,81901.65,949
1290,Austin White,36-45,Married,5,3,3,M,0.0,587,114.18,1.12,0.0,0,89060.43,873
1291,Felicia Thomas,46-55,Married,2,0,2,F,-0.1,538,107.27,1.06,-103.3,7,110376.29,1091
1292,Jordan Herrera,46-55,Married,2,0,2,M,-0.05,415,102.46,1.02,-35.62,2,80632.68,800
1293,Kimberly Martinez,26-35,Single,1,0,6,F,-0.03,242,121.69,1.02,-12.47,1,45024.12,378
1294,Sydney Jones,70+,Married,2,0,4,F,-0.55,319,116.22,1.0,-270.36,4,57063.85,491
1295,Katelyn Mullins,36-45,Married,2,0,4,F,-0.44,415,84.74,1.08,-239.18,8,46098.52,589
1296,Robert Lyons,26-35,Single,2,1,8,M,-0.13,461,123.04,1.04,-120.66,7,111839.33,943
1297,Brandon Rogers,46-55,Married,2,0,12,M,0.0,283,101.11,1.0,0.0,0,35691.2,353
1298,Lisa Thompson MD,26-35,Married,2,0,3,F,-0.36,786,85.82,1.01,-480.86,22,115422.0,1358
1299,Ricardo Kennedy,56-70,Married,2,0,6,M,-0.14,263,94.59,1.0,-55.21,2,37930.26,401
1300,Ryan Fowler,18-25,Single,1,0,5,M,-0.18,686,117.4,1.01,-160.28,5,106250.8,910
1301,James Garrett,26-35,Married,3,1,3,M,-0.52,419,105.61,1.0,-302.77,12,61150.7,579
1302,April Merritt,56-70,Married,2,0,2,F,-0.45,335,123.22,1.01,-206.85,11,56187.45,461
1303,Jacob Miller,56-70,Married,2,0,5,M,-0.56,472,85.7,1.01,-365.99,14,56133.77,662
1304,Emily Martinez,36-45,Single,1,0,2,F,-0.01,326,100.05,1.0,-5.34,1,38218.66,382
1305,Theresa Barnes,46-55,Single,1,0,5,F,-0.43,715,95.56,1.02,-469.29,10,103108.51,1099
1306,Pamela Davis,36-45,Married,2,0,3,F,-0.03,237,109.74,1.0,-8.9,1,34350.05,313
1307,Kenneth Peters,36-45,Married,2,0,8,M,-0.3,162,83.67,1.0,-65.89,4,18407.07,221
1308,Jason Henderson,26-35,Married,3,1,3,M,-0.25,512,101.44,1.05,-192.35,6,77095.46,798
1309,Vincent Bennett,26-35,Married,3,1,7,M,-0.41,745,93.47,1.08,-708.84,23,162732.27,1877
1310,Joseph Blevins,56-70,Married,3,1,4,M,-0.18,244,167.52,1.1,-57.88,3,55113.24,362
1311,Kevin Watkins,70+,Married,2,0,3,M,0.0,488,115.62,1.0,0.0,0,96770.69,839
1312,Patrick Gonzalez,56-70,Single,1,0,3,M,-0.19,485,84.85,1.01,-295.65,11,133388.93,1590
1313,Cynthia Kelly,26-35,Married,2,0,4,F,0.0,137,113.71,1.0,0.0,0,19557.52,172
1314,Jamie Simpson,46-55,Married,3,1,1,F,-0.27,473,95.34,1.11,-196.8,6,70262.81,820
1315,Tina Hill,26-35,Single,1,0,3,F,-1.13,653,112.75,1.06,-1377.55,58,137671.22,1294
1316,Terri Armstrong,56-70,Married,2,0,8,F,-0.08,367,121.99,1.0,-35.62,1,53189.52,438
1317,Jay Smith,36-45,Married,2,0,4,M,-0.28,1164,103.77,1.03,-581.72,25,214704.6,2141
1318,Tina Ayala,46-55,Married,2,0,3,F,-0.07,419,103.67,1.0,-48.97,2,78060.16,755
1319,Christopher Smith,46-55,Single,1,0,7,M,-0.24,872,97.49,1.07,-355.01,11,145949.43,1607
1320,Whitney Young,26-35,Single,1,0,4,F,-0.17,565,81.39,1.0,-173.94,4,85375.69,1049
1321,Diana Garner,36-45,Married,3,1,1,F,-2.55,366,90.34,1.07,-1548.37,58,54835.72,648
1322,Brad Howard,46-55,Married,2,0,5,M,0.0,353,89.57,1.0,0.0,0,40398.29,451
1323,Mr. David Harris Jr.,46-55,Married,2,0,5,M,-0.14,561,66.75,1.02,-128.23,5,63080.75,960
1324,Johnathan Gibson,36-45,Married,5,3,2,M,-0.27,572,120.83,1.16,-272.43,6,123854.01,1193
1325,Richard Cummings,26-35,Married,2,0,5,M,-0.13,101,109.25,1.0,-17.22,2,14858.11,136
1326,Andrew Clark MD,70+,Single,1,0,2,M,0.0,52,79.21,1.16,0.0,0,6257.57,92
1327,Theodore Baxter,70+,Married,2,0,4,M,-0.71,359,91.07,1.01,-401.79,13,51818.83,574
1328,Michael Anthony,56-70,Married,2,0,10,M,-0.09,279,115.73,1.0,-39.18,2,50112.88,433
1329,Tara Stone,36-45,Married,5,3,6,F,0.0,376,99.12,1.0,0.0,0,60464.96,610
1330,Hannah Walls,46-55,Married,3,1,4,F,-0.16,273,91.13,1.0,-62.33,3,34446.29,379
1331,Aaron Clark,36-45,Married,2,0,8,M,-0.05,225,93.16,1.0,-26.71,1,50400.75,541
1332,Haley Thornton,36-45,Married,2,0,8,F,-0.44,1254,122.0,1.03,-848.82,9,233147.45,1972
1333,Elaine Chase,46-55,Married,2,0,6,F,-8.39,336,125.32,1.05,-3928.63,132,58648.95,491
1334,Ruth Miller,46-55,Married,5,3,4,F,-0.61,632,97.05,1.01,-527.88,17,83757.24,873
1335,Keith Allen,46-55,Married,3,1,10,M,-1.35,375,85.13,1.01,-887.18,37,56018.38,663
1336,Allison Alvarado,36-45,Married,5,3,9,F,-2.31,1089,107.46,1.15,-5023.1,172,233194.4,2503
1337,Paul Walker,36-45,Married,5,3,6,M,-0.14,1587,100.76,1.04,-397.14,15,283041.99,2920
1338,Destiny Hughes,46-55,Married,2,0,4,F,-1.5,221,75.95,1.0,-494.76,11,24988.93,329
1339,Jeremy Martinez,56-70,Single,2,1,4,M,-1.19,599,111.17,1.09,-939.64,19,88048.23,865
1340,Erin Ramirez,46-55,Married,2,0,6,F,-0.5,323,118.03,1.0,-341.35,10,80024.57,678
1341,Melissa Elliott,26-35,Married,4,2,5,F,-1.42,681,75.74,1.14,-2073.35,79,110583.67,1662
1342,Brittany Joyce,46-55,Single,2,1,5,F,-0.27,282,121.5,1.08,-89.05,2,40216.69,356
1343,David Humphrey PhD,26-35,Single,2,1,4,M,-0.1,810,88.3,1.05,-125.47,5,112057.7,1336
1344,Melissa Allen,26-35,Single,1,0,5,F,-2.41,576,122.18,1.01,-1705.08,66,86505.33,714
1345,Nicholas Scott,46-55,Single,3,1,5,M,-0.13,565,102.09,1.0,-115.76,6,88208.84,864
1346,Brian House,56-70,Married,2,0,7,M,0.0,624,128.61,1.04,0.0,0,132473.31,1070
1347,Antonio Griffith,36-45,Single,1,0,4,M,-0.27,1015,108.19,1.0,-447.92,15,178946.27,1654
1348,Amy Pope,36-45,Married,2,0,4,F,0.0,473,86.99,1.07,0.0,0,55673.44,682
1349,Crystal Rogers,46-55,Single,1,0,5,F,-1.43,362,102.12,1.0,-607.3,19,43501.18,426
1350,Wesley Mccoy,46-55,Married,2,0,1,M,-0.19,646,101.81,1.02,-203.04,7,107006.82,1076
1351,Cindy Parker,46-55,Married,5,3,6,F,-0.17,484,122.96,1.0,-115.4,3,83735.33,681
1352,Diana Flores,46-55,Single,1,0,2,F,-0.01,750,98.79,1.0,-14.25,1,146108.82,1479
1353,Michelle Shannon,46-55,Married,2,0,6,F,-0.22,252,130.02,1.01,-63.05,1,37314.46,290
1354,Kathryn Turner,36-45,Single,1,0,4,F,-0.17,182,130.45,1.02,-35.62,1,26741.68,209
1355,Gregory Potts,46-55,Married,3,1,2,M,0.0,282,118.25,1.0,0.0,0,44816.27,379
1356,John Thomas,26-35,Married,3,1,6,M,-0.21,622,85.82,1.01,-222.62,9,91398.14,1080
1357,Sarah Brown,56-70,Married,4,2,4,F,-0.43,342,85.68,1.0,-328.58,16,65032.34,761
1358,Jennifer Bailey,26-35,Married,2,0,2,F,-1.2,159,151.16,1.24,-320.58,5,40358.58,331
1359,Marcus Neal,46-55,Married,2,0,4,M,-0.66,279,108.01,1.04,-243.28,4,39964.7,386
1360,Eric Elliott,46-55,Married,2,0,5,M,-0.33,660,77.2,1.05,-481.77,24,113253.47,1536
1361,Renee Deleon,26-35,Single,1,0,5,F,-1.86,348,74.53,1.14,-997.03,43,39949.64,610
1362,David Baxter,46-55,Married,2,0,5,M,0.0,197,91.43,1.03,0.0,0,28708.83,324
1363,Jordan Robinson,56-70,Married,2,0,9,M,0.0,86,104.62,1.33,0.0,0,10984.98,140
1364,Sara Simon,46-55,Single,1,0,6,F,-6.64,567,185.74,1.1,-7898.5,98,221033.28,1314
1365,Courtney Mayer,56-70,Single,1,0,4,F,-0.9,384,84.04,1.0,-452.02,6,42103.36,501
1366,Joshua Davila,36-45,Married,5,3,6,M,0.0,362,84.3,1.0,0.0,0,48895.13,580
1367,Kristy Lloyd,36-45,Single,1,0,5,F,-1.05,576,92.34,1.0,-1378.28,43,120686.45,1307
1368,Scott Petersen,46-55,Married,2,0,5,M,-0.23,824,94.15,1.01,-376.98,8,151494.81,1622
1369,Brandi Thompson,36-45,Married,2,0,8,F,-0.93,498,101.67,1.0,-815.32,41,89162.18,881
1370,Mark Smith,26-35,Married,2,0,4,M,-0.14,315,120.16,1.01,-53.43,2,44337.56,372
1371,Taylor Lamb,26-35,Married,3,1,6,F,-0.31,555,86.85,1.07,-250.76,4,70869.59,871
1372,Daniel Thomas,46-55,Single,1,0,5,M,-0.09,718,89.7,1.02,-97.95,3,97328.79,1111
1373,Corey Wilson,46-55,Married,3,1,4,M,0.0,198,123.46,1.02,0.0,0,27407.47,227
1374,Ebony Herrera,56-70,Married,3,1,7,F,0.0,143,128.97,1.0,0.0,0,19604.05,152
1375,Jeffery Powell,46-55,Married,2,0,6,M,-0.06,339,91.34,1.0,-29.68,1,43751.62,479
1376,Jeffrey Cruz,70+,Married,2,0,3,M,-0.33,295,104.39,1.16,-134.76,4,42801.17,476
1377,Elijah Conley,26-35,Single,1,0,5,M,0.0,699,116.14,1.06,0.0,0,110099.81,1007
1378,Crystal Frank,26-35,Married,4,2,8,F,-0.49,915,119.89,1.02,-828.13,26,201536.88,1720
1379,Keith Blanchard,36-45,Single,1,0,3,M,-0.07,456,125.22,1.0,-54.33,4,97044.98,775
1380,Shelley Olson,46-55,Married,2,0,1,F,-0.19,231,153.12,1.0,-65.3,2,51908.7,339
1381,Mary Taylor,70+,Single,2,1,4,F,0.0,383,94.63,1.02,0.0,0,54698.66,592
1382,Roy Lane,36-45,Married,4,2,5,M,-0.34,961,92.44,1.12,-535.48,12,146149.06,1764
1383,Elizabeth Rodriguez,26-35,Married,2,0,5,F,-0.05,1438,116.44,1.02,-90.83,2,232754.09,2039
1384,Jeremy Sims,56-70,Single,1,0,3,M,-0.18,742,105.2,1.05,-234.14,4,135494.46,1356
1385,Amanda Melton,36-45,Single,1,0,3,F,-0.73,713,91.61,1.03,-983.1,41,123765.43,1393
1386,Mr. David Bryan,18-25,Married,3,1,5,M,-0.41,590,84.52,1.06,-562.78,18,116552.16,1461
1387,Stephanie Haney,46-55,Single,1,0,1,F,-0.67,1104,86.49,1.05,-1415.86,41,183797.39,2228
1388,Jenny Mcdaniel,46-55,Married,2,0,5,F,0.0,474,161.38,1.03,0.0,0,102796.18,657
1389,Gary Walker,36-45,Married,2,0,5,M,-0.18,533,65.12,1.02,-146.92,4,52744.62,824
1390,Jorge Lara,26-35,Married,2,0,5,M,-0.13,344,97.93,1.01,-71.24,2,53372.18,553
1391,Charles Munoz,26-35,Single,1,0,5,M,0.0,979,80.85,1.0,0.0,0,109149.37,1353
1392,Jared Perez,36-45,Single,3,2,5,M,-0.07,1170,101.12,1.01,-155.83,6,229548.14,2285
1393,Patrick Morales,26-35,Married,5,3,4,M,0.0,751,101.24,1.12,0.0,0,106100.2,1172
1394,Stanley Graham,46-55,Single,1,0,4,M,0.0,322,96.22,1.0,0.0,0,35600.16,370
1395,Phillip Herrera,56-70,Single,1,0,3,M,-0.11,258,109.58,1.04,-35.62,1,35394.05,337
1396,Julie Guerra,46-55,Married,2,0,2,F,-0.14,659,101.97,1.0,-138.92,5,98299.52,966
1397,Daniel Scott,46-55,Single,1,0,5,M,0.0,322,107.1,1.0,0.0,0,51623.2,482
1398,Jeffrey Rodriguez,36-45,Single,1,0,2,M,-0.71,749,102.31,1.04,-669.65,16,97089.33,984
1399,Brooke Patel,70+,Single,1,0,4,F,0.0,442,89.73,1.0,0.0,0,61197.01,682
1400,Brianna Cole,46-55,Single,1,0,2,F,-1.22,437,110.73,1.01,-757.76,34,68985.68,629
1401,Matthew Perez,36-45,Single,1,0,5,M,-0.06,352,89.68,1.0,-35.62,1,56495.34,630
1402,Debbie Dean,18-25,Single,1,0,12,F,0.0,586,114.82,1.0,0.0,0,112413.46,979
1403,Erica Ortiz,70+,Single,1,0,5,F,0.0,471,110.57,1.02,0.0,0,72758.19,671
1404,James Carpenter,36-45,Married,5,3,5,M,-0.44,1024,98.32,1.07,-807.66,29,181195.39,1964
1405,Javier Davis,56-70,Single,1,0,4,M,-0.01,683,123.96,1.06,-12.47,1,122848.21,1047
1406,Gabrielle Elliott,46-55,Single,1,0,5,F,0.0,209,100.09,1.0,0.0,0,23220.8,232
1407,James Cline,36-45,Married,2,0,11,M,-1.96,613,110.51,1.01,-1544.95,52,87082.01,794
1408,Joanne Randall,26-35,Single,1,0,9,F,-0.44,1033,99.63,1.07,-696.37,18,157110.37,1688
1409,Charles Cross,70+,Married,2,0,1,M,-0.08,567,119.41,1.06,-83.71,4,122399.87,1085
1410,Cathy Garcia,46-55,Married,3,1,10,F,-0.03,422,135.51,1.03,-14.25,1,69923.14,529
1411,Scott Robertson,26-35,Single,1,0,9,M,-0.22,495,93.77,1.07,-150.31,4,65356.71,744
1412,Holly Gordon,46-55,Single,1,0,5,F,-0.82,502,100.62,1.05,-751.28,35,92669.13,965
1413,Brian Hamilton,46-55,Married,2,0,5,M,-0.48,363,79.93,1.0,-216.57,3,36368.68,455
1414,Gabriella Rivas,46-55,Single,1,0,2,F,-0.42,270,100.42,1.01,-138.63,8,32938.16,332
1415,Gwendolyn Murphy,36-45,Single,1,0,2,F,-0.69,579,104.91,1.0,-712.58,13,108899.89,1040
1416,William Perry,36-45,Married,3,1,4,M,-0.16,297,86.53,1.01,-56.99,3,31495.19,366
1417,Monica Henry,46-55,Married,2,0,5,F,-0.13,309,111.26,1.0,-71.24,2,61306.78,551
1418,Christopher Charles,36-45,Married,3,1,8,M,-1.35,640,80.16,1.01,-1808.05,7,107419.88,1347
1419,Jessica Frazier,46-55,Married,4,2,4,F,-0.02,487,81.41,1.01,-19.59,1,63903.72,795
1420,Aaron Leon,70+,Married,2,0,5,M,-0.09,343,126.36,1.0,-35.62,1,52816.53,418
1421,Timothy Hill,36-45,Single,1,0,6,M,0.0,161,103.23,1.0,0.0,0,17239.23,167
1422,Timothy Cole,36-45,Single,1,0,6,M,-1.08,269,101.94,1.06,-387.9,6,36697.07,380
1423,John Grant,46-55,Married,5,3,9,M,-0.19,288,100.16,1.0,-71.24,1,38461.79,384
1424,Amber Mcgee,46-55,Married,4,2,5,F,-0.46,1009,89.97,1.05,-748.31,25,146650.32,1719
1425,Antonio Rodriguez,18-25,Single,1,0,4,M,0.0,251,104.19,1.05,0.0,0,29588.84,298
1426,Monique Higgins,46-55,Single,1,0,5,F,-0.33,219,115.58,1.0,-87.27,6,30167.22,261
1427,Chris Bass,46-55,Single,1,0,3,M,-0.07,576,95.08,1.11,-85.49,4,124173.79,1450
1428,Jennifer Burnett,36-45,Married,2,0,5,F,-0.08,922,107.68,1.08,-174.54,7,233350.82,2345
1429,Jose Gibbs,26-35,Married,2,0,4,M,-0.22,204,98.14,1.02,-71.24,1,31601.37,328
1430,Melissa Jackson,70+,Single,1,0,2,F,-0.05,921,85.41,1.0,-71.24,1,120602.43,1414
1431,Andre Blackwell,46-55,Married,2,0,12,M,-0.1,1351,129.62,1.0,-233.31,9,316005.54,2443
1432,Michele Edwards,26-35,Single,1,0,4,F,0.0,960,114.59,1.02,0.0,0,180360.78,1607
1433,Angela Davis,56-70,Married,2,0,4,F,-0.4,264,100.82,1.0,-190.56,10,47686.02,473
1434,Ashley Davis,26-35,Married,2,0,4,F,-0.09,898,75.01,1.0,-137.13,4,117017.63,1563
1435,Michelle Garcia,56-70,Single,2,1,4,F,-0.09,209,102.49,1.0,-26.71,1,31670.25,309
1436,Brandon Peterson,46-55,Married,2,0,9,M,-0.09,579,131.5,1.0,-65.3,2,98623.31,750
1437,Matthew Sparks,26-35,Married,5,3,4,M,-1.13,356,89.95,1.0,-528.6,20,41914.54,466
1438,Teresa Martin,36-45,Married,5,3,4,F,-0.05,639,80.99,1.0,-62.33,2,95321.49,1177
1439,Carolyn Middleton,46-55,Single,1,0,6,F,0.0,149,149.18,1.02,0.0,0,24017.46,164
1440,Heather Gregory,26-35,Married,2,0,5,F,-0.45,158,85.53,1.0,-89.05,2,16764.55,196
1441,Cheryl Johnson,36-45,Married,3,1,2,F,-1.23,960,129.4,1.02,-2311.12,75,243015.89,1914
1442,Kurt Harris,36-45,Married,3,1,12,M,-0.07,289,114.11,1.0,-35.62,1,54203.18,475
1443,Edwin Sanders,56-70,Single,1,0,10,M,-0.6,157,88.03,1.0,-121.11,6,17781.84,202
1444,James Hoffman,46-55,Married,2,0,12,M,-0.48,1680,121.41,1.02,-1367.8,13,342980.16,2870
1445,Brian Oconnor,26-35,Married,4,2,8,M,0.0,141,123.6,1.04,0.0,0,20146.02,169
1446,Denise Hernandez,18-25,Single,2,1,5,F,-0.18,351,106.56,1.01,-81.92,4,47526.32,449
1447,Sarah Whitehead,26-35,Married,3,1,1,F,-0.19,343,112.19,1.0,-76.58,3,45660.12,407
1448,Veronica Alvarez,36-45,Single,1,0,5,F,0.0,222,120.6,1.04,0.0,0,29788.93,256
1449,Jeffery Ellison,46-55,Single,4,2,3,M,-0.08,1241,85.22,1.04,-167.41,5,174794.57,2124
1450,Mariah Walker,36-45,Single,1,0,4,F,-0.12,1081,97.22,1.01,-226.19,4,181420.41,1880
1451,Rhonda Lara,36-45,Married,2,0,8,F,-0.06,1385,92.61,1.0,-152.81,3,248194.38,2680
1452,Karen Hanson,70+,Married,2,0,5,F,-0.61,361,104.8,1.0,-317.9,18,54704.18,522
1453,Madeline Strickland,46-55,Married,2,0,5,F,-0.07,610,99.42,1.0,-64.12,4,94344.86,952
1454,Debra Campbell MD,46-55,Married,3,1,3,F,-0.22,503,111.55,1.03,-194.13,6,98829.5,912
1455,Mary Russo,36-45,Married,3,1,4,F,-0.23,358,82.35,1.01,-115.76,4,41502.75,508
1456,Crystal Drake,46-55,Single,1,0,4,F,-0.17,244,151.57,1.01,-53.43,2,46834.38,312
1457,Bobby Johnston,46-55,Single,1,0,5,M,-0.87,694,115.24,1.01,-1069.44,46,141517.23,1237
1458,Michelle Day,46-55,Married,3,1,6,F,-0.36,628,94.98,1.04,-424.05,12,111980.79,1230
1459,Kelly Brown,46-55,Single,2,1,5,F,-0.1,288,79.28,1.0,-40.25,2,32742.12,413
1460,Pamela Williams,46-55,Married,2,0,12,F,-0.11,1034,108.94,1.0,-224.05,6,215258.23,1976
1461,Thomas Fletcher,46-55,Married,2,0,8,M,-0.41,486,87.19,1.0,-424.75,17,90682.28,1043
1462,Emily Gomez,56-70,Married,4,2,6,F,0.0,146,124.91,1.01,0.0,0,20235.99,164
1463,Julie Franklin,36-45,Married,5,3,5,F,-0.53,1356,94.08,1.02,-1476.08,58,263427.89,2845
1464,Anna Alexander,18-25,Single,1,0,1,F,-0.03,1630,99.32,1.02,-71.24,2,260113.05,2667
1465,Joseph Green,56-70,Married,2,0,3,M,0.0,233,83.79,1.0,0.0,0,27649.63,330
1466,Alejandra Vasquez,46-55,Single,1,0,10,F,-0.11,2088,130.45,1.07,-393.89,16,449140.38,3672
1467,April Mueller,36-45,Married,2,0,5,F,-2.77,361,108.22,1.01,-1309.07,53,51190.17,476
1468,Taylor Johns,46-55,Single,1,0,3,F,-1.15,403,70.92,1.02,-565.64,5,34822.13,499
1469,Michael Morgan,46-55,Married,2,0,12,M,-0.62,1037,145.12,1.01,-1114.18,8,260483.14,1811
1470,Ashley Galvan,36-45,Single,3,1,5,F,-0.28,572,100.61,1.02,-218.17,6,78171.13,790
1471,Daniel Acosta,46-55,Single,1,0,5,M,-3.15,679,118.77,1.12,-2758.89,95,104158.82,980
1472,Jorge Williams,36-45,Married,5,3,4,M,-1.14,797,83.67,1.07,-1531.84,64,112111.94,1429
1473,Marissa Mercado,36-45,Single,1,0,5,F,-0.03,1198,111.55,1.0,-62.33,2,257009.56,2304
1474,Kristen Reese,46-55,Married,2,0,1,F,-0.23,409,79.45,1.0,-133.57,2,46477.43,585
1475,Leslie Shaw,70+,Single,3,2,1,F,-0.06,1229,68.56,1.0,-253.49,9,270468.17,3945
1476,Jeffrey Mahoney,36-45,Single,1,0,5,M,-0.7,364,100.93,1.03,-302.4,7,43700.98,445
1477,Annette Gates,46-55,Single,1,0,5,F,-0.06,926,79.14,1.0,-113.27,7,150911.69,1911
1478,Thomas Gonzalez,56-70,Single,1,0,7,M,-1.36,291,115.73,1.38,-731.7,41,62376.54,744
1479,Kathy Johnson,18-25,Single,1,0,5,F,-0.42,666,95.17,1.07,-404.29,15,90792.79,1022
1480,Erica Andrade,18-25,Single,1,0,5,F,-0.78,419,102.65,1.01,-415.69,8,54607.83,539
1481,William Garcia,56-70,Married,5,3,4,M,-0.09,644,102.68,1.01,-75.99,3,87794.71,862
1482,Joel Sanchez,36-45,Married,2,0,6,M,-0.15,133,102.24,1.0,-35.62,1,24945.94,244
1483,Annette Murphy,46-55,Married,2,0,4,F,-0.34,274,124.62,1.05,-115.76,5,42370.44,358
1484,Cody Gomez,56-70,Single,1,0,10,M,-0.18,296,97.28,1.03,-67.68,4,36384.21,384
1485,Jennifer Kelly,46-55,Married,2,0,6,F,-0.34,1200,105.36,1.07,-986.91,28,307332.44,3116
1486,Andrew Parker,18-25,Married,2,0,4,M,0.0,434,105.77,1.08,0.0,0,84090.34,859
1487,Cory Hobbs,36-45,Married,4,2,5,M,-0.2,503,84.77,1.0,-154.23,4,65527.38,773
1488,Brandon Schwartz,46-55,Single,1,0,5,M,-0.13,156,118.4,1.0,-35.62,1,31257.55,264
1489,Jonathan King,46-55,Married,2,0,3,M,-0.4,327,85.42,1.06,-225.23,10,48004.42,596
1490,Mrs. Heather Simpson,26-35,Single,1,0,5,F,-0.2,903,91.93,1.13,-320.58,4,145707.14,1796
1491,Pamela Newman,26-35,Married,2,0,4,F,0.0,355,115.91,1.0,0.0,0,104902.36,905
1492,David Roberts,46-55,Married,2,0,3,M,-0.04,925,99.26,1.0,-71.24,2,200311.72,2018
1493,Michele Foster,46-55,Single,1,0,6,F,-0.78,803,93.29,1.06,-991.31,26,118391.35,1350
1494,Laura Williamson,46-55,Married,2,0,1,F,-0.06,789,87.13,1.0,-74.8,4,111266.07,1281
1495,Brittany Mason,46-55,Single,1,0,3,F,-0.16,316,105.72,1.12,-71.24,2,45778.06,484
1496,Brittany Wheeler,26-35,Married,2,0,1,F,-3.27,601,87.2,1.06,-3249.86,152,86674.49,1055
1497,Jonathan Fisher,70+,Married,2,0,2,M,0.0,261,110.29,1.0,0.0,0,43013.92,390
1498,Stacy Roberts,46-55,Married,5,3,6,F,-0.25,509,98.67,1.01,-162.07,4,64233.03,657
1499,Dwayne Tucker,26-35,Single,3,2,1,M,-0.21,648,82.0,1.02,-193.77,7,77159.92,960
1500,Ashlee Rodriguez,46-55,Married,2,0,9,F,-1.06,689,123.26,1.01,-954.01,41,110687.12,905
1501,Amy Snyder,46-55,Single,1,0,5,F,-2.12,273,108.03,1.0,-771.16,31,39215.1,363
1502,Craig Frost,46-55,Single,1,0,4,M,-0.57,408,106.27,1.04,-284.6,5,52604.13,516
1503,Brianna Hernandez,36-45,Married,4,2,8,F,0.0,210,67.0,1.02,0.0,0,21505.56,326
1504,Cheryl Padilla,26-35,Married,5,3,5,F,-0.29,756,113.25,1.01,-381.85,8,147454.23,1310
1505,David Gaines,26-35,Married,2,0,5,M,0.0,173,116.44,1.06,0.0,0,23753.24,216
1506,David Calderon,46-55,Single,1,0,5,M,-1.56,495,68.4,1.1,-1296.88,73,56769.14,912
1507,Dr. David Simpson,46-55,Single,1,0,5,M,-0.44,313,67.08,1.03,-276.05,12,41993.96,642
1508,Jonathon Larson,70+,Single,1,0,3,M,0.0,163,91.78,1.0,0.0,0,19457.7,212
1509,Daniel Lee,70+,Married,2,0,4,M,-0.01,706,96.43,1.06,-8.9,1,121690.23,1336
1510,Robert Carpenter,46-55,Single,1,0,5,M,-0.22,155,133.87,1.01,-35.62,1,21418.89,161
1511,Krista Parrish,70+,Married,2,0,8,F,0.0,284,99.76,1.0,0.0,0,31822.74,319
1512,Amanda Hernandez,26-35,Married,2,0,5,F,-0.06,200,103.86,1.0,-13.36,1,23471.27,226
1513,Hector Martinez,36-45,Married,2,0,8,M,-2.67,75,95.48,1.1,-320.58,4,11457.73,132
